policy_id,customer_age,region_code,region_density
POL021719,43,C2,27003
POL053677,54,C16,16206
POL011446,41,C16,16206
POL016539,44,C14,7788
POL036752,43,C8,8794
POL027402,57,C22,16733
POL020995,37,C2,27003
POL057619,53,C5,34738
POL048031,52,C10,73430
POL038638,41,C3,4076
POL037886,37,C14,7788
POL021163,36,C2,27003
POL003423,38,C13,5410
POL009307,51,C14,7788
POL001751,52,C5,34738
POL005833,35,C8,8794
POL005545,42,C13,5410
POL006762,36,C14,7788
POL016364,35,C5,34738
POL027690,36,C1,4990
POL039739,58,C5,34738
POL013957,41,C10,73430
POL011080,50,C13,5410
POL028563,55,C12,34791
POL024139,41,C3,4076
POL049159,38,C8,8794
POL002276,44,C17,65567
POL000926,48,C5,34738
POL054112,49,C12,34791
POL045280,48,C8,8794
POL005656,38,C5,34738
POL003959,44,C2,27003
POL014780,37,C3,4076
POL049057,39,C8,8794
POL009677,46,C3,4076
POL033150,54,C8,8794
POL011636,43,C3,4076
POL023834,41,C13,5410
POL018492,40,C8,8794
POL011059,49,C8,8794
POL054090,41,C9,17804
POL011749,35,C10,73430
POL045581,41,C13,5410
POL041966,35,C2,27003
POL029418,35,C5,34738
POL002478,48,C6,13051
POL054088,43,C16,16206
POL029953,59,C8,8794
POL020321,36,C8,8794
POL026499,44,C19,27742
POL017791,51,C5,34738
POL012378,40,C2,27003
POL045993,47,C14,7788
POL037520,45,C3,4076
POL021185,35,C4,21622
POL024332,45,C8,8794
POL037854,50,C8,8794
POL036503,35,C16,16206
POL042388,35,C8,8794
POL007031,55,C13,5410
POL013421,45,C5,34738
POL054776,35,C8,8794
POL026915,57,C9,17804
POL003325,47,C8,8794
POL052276,44,C9,17804
POL045550,38,C12,34791
POL056656,46,C9,17804
POL009947,43,C15,290
POL058591,50,C8,8794
POL058185,58,C14,7788
POL048603,41,C5,34738
POL004718,41,C5,34738
POL030729,39,C5,34738
POL008717,42,C9,17804
POL048598,41,C7,6112
POL004090,46,C6,13051
POL048732,49,C5,34738
POL003035,52,C8,8794
POL007412,35,C18,35036
POL053125,49,C13,5410
POL012937,59,C13,5410
POL028227,54,C2,27003
POL055779,40,C6,13051
POL001965,55,C1,4990
POL026529,35,C14,7788
POL012468,41,C3,4076
POL020443,46,C2,27003
POL018431,39,C2,27003
POL033372,40,C8,8794
POL002564,50,C3,4076
POL019488,37,C5,34738
POL043516,39,C3,4076
POL030106,45,C9,17804
POL039930,37,C14,7788
POL057175,43,C3,4076
POL048461,36,C14,7788
POL056902,36,C5,34738
POL014007,44,C8,8794
POL010605,43,C8,8794
POL040272,48,C8,8794
POL039868,39,C2,27003
POL019310,56,C8,8794
POL031990,49,C2,27003
POL019274,45,C5,34738
POL054285,41,C8,8794
POL022025,36,C2,27003
POL011820,40,C14,7788
POL049219,55,C8,8794
POL020276,48,C6,13051
POL044970,37,C2,27003
POL026234,41,C5,34738
POL044519,43,C5,34738
POL021219,38,C1,4990
POL000790,40,C8,8794
POL037324,42,C12,34791
POL006283,56,C8,8794
POL024721,45,C8,8794
POL053014,43,C10,73430
POL052763,52,C5,34738
POL033890,60,C8,8794
POL030509,48,C9,17804
POL030694,44,C13,5410
POL045600,45,C7,6112
POL057136,47,C5,34738
POL000469,54,C12,34791
POL012386,38,C2,27003
POL003409,39,C8,8794
POL057410,51,C1,4990
POL054460,48,C3,4076
POL005809,40,C2,27003
POL013493,38,C17,65567
POL054042,37,C15,290
POL047748,60,C14,7788
POL028494,57,C8,8794
POL018113,45,C8,8794
POL053656,49,C12,34791
POL007171,35,C7,6112
POL053148,48,C10,73430
POL054790,43,C9,17804
POL038050,54,C3,4076
POL031521,37,C2,27003
POL016985,48,C15,290
POL010067,39,C2,27003
POL017414,52,C8,8794
POL004445,38,C8,8794
POL036884,35,C14,7788
POL004245,37,C5,34738
POL055024,47,C13,5410
POL008398,53,C3,4076
POL026348,45,C8,8794
POL005502,40,C3,4076
POL039406,44,C7,6112
POL052699,43,C2,27003
POL034881,35,C5,34738
POL015666,37,C2,27003
POL021144,44,C13,5410
POL050854,48,C2,27003
POL026224,47,C10,73430
POL056870,41,C2,27003
POL024403,48,C15,290
POL013205,49,C7,6112
POL055542,54,C5,34738
POL017486,43,C2,27003
POL007926,43,C5,34738
POL030478,62,C11,6108
POL053348,42,C8,8794
POL008244,46,C8,8794
POL023645,40,C8,8794
POL032499,55,C2,27003
POL052910,40,C12,34791
POL032784,41,C5,34738
POL050528,55,C2,27003
POL037893,44,C5,34738
POL033828,54,C8,8794
POL043636,36,C7,6112
POL040428,52,C8,8794
POL055394,37,C1,4990
POL002346,45,C14,7788
POL043150,44,C2,27003
POL040826,43,C1,4990
POL017108,40,C8,8794
POL038508,56,C14,7788
POL000158,38,C8,8794
POL021047,37,C8,8794
POL051882,37,C10,73430
POL000307,41,C2,27003
POL048919,53,C11,6108
POL016291,40,C13,5410
POL004429,36,C2,27003
POL014324,47,C7,6112
POL001898,57,C14,7788
POL014246,44,C5,34738
POL054138,57,C22,16733
POL005869,39,C8,8794
POL023313,47,C8,8794
POL008941,54,C3,4076
POL020575,45,C10,73430
POL058478,37,C3,4076
POL002239,53,C13,5410
POL010102,43,C13,5410
POL040437,50,C7,6112
POL041036,44,C2,27003
POL040032,41,C10,73430
POL032793,44,C3,4076
POL014199,41,C5,34738
POL035581,54,C8,8794
POL052651,56,C1,4990
POL056218,46,C2,27003
POL032730,45,C5,34738
POL028010,46,C17,65567
POL027745,45,C5,34738
POL029780,62,C8,8794
POL053718,51,C14,7788
POL005651,51,C5,34738
POL016054,36,C2,27003
POL044292,50,C14,7788
POL009029,44,C8,8794
POL005887,63,C10,73430
POL054532,36,C2,27003
POL013157,46,C5,34738
POL048420,57,C19,27742
POL013129,39,C3,4076
POL046186,45,C7,6112
POL019899,61,C5,34738
POL057046,44,C11,6108
POL015350,35,C3,4076
POL004138,51,C8,8794
POL027891,45,C13,5410
POL050055,49,C2,27003
POL001730,46,C9,17804
POL027730,49,C5,34738
POL019483,37,C19,27742
POL012968,35,C8,8794
POL013497,41,C5,34738
POL014054,35,C9,17804
POL006708,48,C2,27003
POL008643,43,C17,65567
POL033927,58,C8,8794
POL017755,49,C5,34738
POL047182,39,C1,4990
POL044221,40,C15,290
POL051041,40,C3,4076
POL028158,46,C9,17804
POL037561,36,C5,34738
POL018765,38,C9,17804
POL001049,51,C5,34738
POL041393,44,C13,5410
POL016659,42,C7,6112
POL005439,39,C2,27003
POL030385,55,C8,8794
POL055981,36,C8,8794
POL044338,60,C8,8794
POL029656,40,C5,34738
POL052339,39,C12,34791
POL026598,42,C3,4076
POL007759,48,C2,27003
POL003138,43,C8,8794
POL016665,42,C3,4076
POL046339,37,C5,34738
POL020579,40,C7,6112
POL014476,40,C14,7788
POL038773,48,C9,17804
POL048963,37,C8,8794
POL053259,47,C5,34738
POL044381,41,C8,8794
POL013178,38,C14,7788
POL030127,58,C20,20905
POL007965,37,C1,4990
POL025727,41,C11,6108
POL051353,42,C5,34738
POL017632,45,C17,65567
POL010664,40,C2,27003
POL035651,47,C3,4076
POL048620,39,C13,5410
POL022792,43,C5,34738
POL007127,56,C8,8794
POL009310,36,C7,6112
POL026567,53,C8,8794
POL012599,49,C5,34738
POL020109,58,C13,5410
POL003290,44,C5,34738
POL023031,36,C13,5410
POL051224,35,C2,27003
POL043020,44,C14,7788
POL024974,50,C8,8794
POL056862,52,C2,27003
POL017989,38,C7,6112
POL014429,47,C3,4076
POL008177,53,C9,17804
POL041436,49,C19,27742
POL045298,38,C13,5410
POL022019,39,C9,17804
POL019804,37,C10,73430
POL055864,39,C14,7788
POL017852,49,C8,8794
POL031664,36,C2,27003
POL016983,46,C2,27003
POL001727,50,C10,73430
POL001076,50,C12,34791
POL020200,54,C8,8794
POL051037,54,C2,27003
POL016806,39,C5,34738
POL050905,44,C21,3264
POL021387,43,C8,8794
POL050971,44,C4,21622
POL037703,46,C8,8794
POL044986,46,C13,5410
POL047061,58,C13,5410
POL003591,45,C14,7788
POL050810,38,C3,4076
POL042615,45,C5,34738
POL054971,43,C14,7788
POL019835,37,C2,27003
POL015217,41,C2,27003
POL035684,48,C3,4076
POL027896,48,C8,8794
POL023623,35,C8,8794
POL038859,36,C15,290
POL008852,58,C1,4990
POL052346,60,C8,8794
POL011742,43,C8,8794
POL033411,53,C14,7788
POL004886,51,C14,7788
POL053541,41,C3,4076
POL053176,59,C3,4076
POL033375,37,C8,8794
POL011747,35,C7,6112
POL001231,59,C8,8794
POL004392,50,C8,8794
POL017125,57,C13,5410
POL009969,48,C2,27003
POL057588,48,C3,4076
POL020573,53,C2,27003
POL012083,50,C13,5410
POL045860,49,C8,8794
POL018711,36,C14,7788
POL046880,40,C1,4990
POL014039,58,C8,8794
POL036630,49,C8,8794
POL000323,36,C6,13051
POL048413,40,C2,27003
POL018552,44,C14,7788
POL010510,35,C16,16206
POL029947,50,C3,4076
POL016936,41,C21,3264
POL014891,51,C8,8794
POL016674,50,C2,27003
POL016252,52,C14,7788
POL035725,40,C13,5410
POL011595,44,C8,8794
POL004576,52,C2,27003
POL003911,47,C9,17804
POL051781,41,C14,7788
POL013115,48,C14,7788
POL016984,37,C13,5410
POL020716,38,C9,17804
POL018345,42,C8,8794
POL051611,45,C1,4990
POL005376,58,C8,8794
POL038304,48,C2,27003
POL018043,48,C3,4076
POL034803,51,C17,65567
POL022484,47,C8,8794
POL025325,47,C1,4990
POL027892,42,C2,27003
POL045743,44,C14,7788
POL013280,46,C8,8794
POL039553,40,C3,4076
POL016065,37,C2,27003
POL015998,54,C14,7788
POL033127,49,C11,6108
POL032851,40,C8,8794
POL033666,35,C14,7788
POL040482,43,C7,6112
POL007447,41,C2,27003
POL044014,50,C8,8794
POL051811,43,C14,7788
POL047127,50,C2,27003
POL025765,60,C12,34791
POL034760,45,C3,4076
POL027536,54,C3,4076
POL044607,47,C13,5410
POL042853,52,C2,27003
POL035663,43,C20,20905
POL005940,57,C8,8794
POL031704,47,C11,6108
POL052390,40,C13,5410
POL053594,54,C10,73430
POL008464,36,C13,5410
POL036525,49,C5,34738
POL026795,43,C10,73430
POL016146,48,C8,8794
POL032196,54,C22,16733
POL020304,44,C9,17804
POL050863,59,C14,7788
POL020621,40,C7,6112
POL004916,36,C5,34738
POL047030,53,C3,4076
POL050474,58,C3,4076
POL041112,46,C8,8794
POL005002,37,C14,7788
POL001582,36,C3,4076
POL044052,36,C8,8794
POL052872,40,C13,5410
POL011319,40,C2,27003
POL013598,43,C7,6112
POL009161,37,C8,8794
POL011885,48,C5,34738
POL036574,45,C5,34738
POL038935,41,C13,5410
POL019582,52,C7,6112
POL051460,45,C13,5410
POL030907,45,C9,17804
POL008019,54,C8,8794
POL041191,57,C10,73430
POL016829,45,C13,5410
POL022787,44,C14,7788
POL029979,38,C2,27003
POL047886,40,C3,4076
POL036382,35,C2,27003
POL016401,47,C2,27003
POL056934,37,C5,34738
POL032162,38,C3,4076
POL049471,39,C8,8794
POL032822,62,C1,4990
POL008255,61,C5,34738
POL056136,41,C8,8794
POL008319,48,C8,8794
POL043349,59,C14,7788
POL050246,52,C7,6112
POL055318,43,C2,27003
POL051513,48,C10,73430
POL005612,38,C8,8794
POL042189,44,C9,17804
POL057207,37,C12,34791
POL056429,35,C15,290
POL035632,44,C8,8794
POL057405,63,C8,8794
POL030259,52,C14,7788
POL028412,42,C3,4076
POL001656,35,C8,8794
POL001541,51,C14,7788
POL035954,37,C5,34738
POL042632,43,C13,5410
POL002029,39,C19,27742
POL038901,41,C8,8794
POL004015,50,C5,34738
POL034116,38,C8,8794
POL055667,36,C6,13051
POL042028,37,C2,27003
POL049162,48,C1,4990
POL040889,37,C13,5410
POL031259,40,C8,8794
POL052151,38,C13,5410
POL052099,43,C2,27003
POL053010,48,C8,8794
POL026551,44,C16,16206
POL050581,40,C11,6108
POL012859,39,C5,34738
POL024659,48,C3,4076
POL042957,43,C5,34738
POL035427,49,C3,4076
POL003162,54,C2,27003
POL024572,50,C5,34738
POL047767,41,C14,7788
POL041711,36,C7,6112
POL052444,54,C14,7788
POL057638,37,C10,73430
POL049545,37,C8,8794
POL025735,50,C13,5410
POL053964,43,C3,4076
POL033577,56,C8,8794
POL030940,54,C8,8794
POL044540,37,C13,5410
POL050593,46,C7,6112
POL040815,38,C8,8794
POL005595,40,C12,34791
POL032005,40,C7,6112
POL009136,53,C2,27003
POL012344,39,C11,6108
POL058340,36,C7,6112
POL050785,52,C2,27003
POL031168,37,C13,5410
POL028945,44,C17,65567
POL021644,52,C5,34738
POL051945,39,C3,4076
POL029229,59,C11,6108
POL054319,42,C9,17804
POL004550,47,C8,8794
POL041274,41,C12,34791
POL048058,39,C15,290
POL013068,39,C2,27003
POL002470,39,C10,73430
POL020966,53,C12,34791
POL048157,38,C14,7788
POL050538,35,C9,17804
POL025583,37,C8,8794
POL001365,41,C8,8794
POL045768,58,C8,8794
POL058059,41,C14,7788
POL023524,41,C2,27003
POL041533,54,C2,27003
POL013688,37,C8,8794
POL034077,42,C5,34738
POL020084,41,C14,7788
POL052456,43,C10,73430
POL010043,58,C19,27742
POL033036,45,C8,8794
POL021434,47,C8,8794
POL024203,40,C3,4076
POL053059,51,C21,3264
POL051485,39,C5,34738
POL057540,35,C8,8794
POL000999,40,C3,4076
POL007691,37,C13,5410
POL003627,62,C8,8794
POL002491,56,C8,8794
POL056764,57,C3,4076
POL050888,43,C14,7788
POL051172,43,C8,8794
POL001905,52,C3,4076
POL054069,57,C3,4076
POL020181,51,C5,34738
POL016319,37,C5,34738
POL037864,41,C8,8794
POL025688,41,C13,5410
POL016701,57,C5,34738
POL033349,44,C8,8794
POL023737,56,C15,290
POL021672,44,C8,8794
POL038677,48,C5,34738
POL051535,40,C2,27003
POL038059,36,C9,17804
POL005954,35,C4,21622
POL022005,48,C4,21622
POL044976,41,C8,8794
POL035855,41,C5,34738
POL035120,37,C11,6108
POL040979,48,C8,8794
POL044527,43,C3,4076
POL038640,37,C8,8794
POL058522,41,C8,8794
POL041077,40,C14,7788
POL057290,54,C5,34738
POL021581,54,C8,8794
POL005018,36,C10,73430
POL009496,48,C10,73430
POL015796,58,C5,34738
POL023717,48,C5,34738
POL013912,39,C8,8794
POL058402,41,C3,4076
POL005350,51,C14,7788
POL002596,47,C6,13051
POL010230,41,C14,7788
POL044542,35,C2,27003
POL039047,46,C5,34738
POL047058,48,C12,34791
POL042931,44,C9,17804
POL022822,48,C8,8794
POL041231,43,C10,73430
POL056366,45,C9,17804
POL056237,43,C16,16206
POL043096,47,C9,17804
POL041122,63,C5,34738
POL018954,50,C1,4990
POL017212,54,C3,4076
POL022446,48,C2,27003
POL056310,39,C2,27003
POL022209,43,C21,3264
POL044751,45,C9,17804
POL034484,45,C14,7788
POL008975,47,C2,27003
POL004662,43,C5,34738
POL058024,37,C5,34738
POL057267,56,C2,27003
POL001074,37,C10,73430
POL056313,41,C5,34738
POL050633,40,C3,4076
POL049754,39,C8,8794
POL016515,41,C2,27003
POL009452,40,C3,4076
POL007519,64,C8,8794
POL046557,43,C8,8794
POL033649,49,C12,34791
POL055212,45,C8,8794
POL038906,38,C2,27003
POL048084,49,C17,65567
POL035294,37,C3,4076
POL027275,37,C5,34738
POL030421,45,C5,34738
POL027042,44,C8,8794
POL057516,39,C3,4076
POL007902,49,C3,4076
POL048934,35,C10,73430
POL051165,37,C8,8794
POL015558,40,C13,5410
POL015080,39,C7,6112
POL043081,41,C9,17804
POL043718,39,C13,5410
POL008090,50,C5,34738
POL056297,35,C5,34738
POL040059,38,C2,27003
POL013715,43,C8,8794
POL009085,35,C9,17804
POL025208,50,C14,7788
POL003970,36,C13,5410
POL030948,52,C8,8794
POL043872,51,C8,8794
POL011519,47,C2,27003
POL045461,62,C7,6112
POL000921,51,C2,27003
POL014852,43,C2,27003
POL026677,49,C2,27003
POL002919,41,C12,34791
POL021480,39,C5,34738
POL009477,64,C15,290
POL039605,48,C21,3264
POL031762,46,C8,8794
POL050298,39,C5,34738
POL031697,39,C8,8794
POL044458,47,C2,27003
POL044234,35,C9,17804
POL048163,35,C8,8794
POL022929,44,C2,27003
POL041469,64,C12,34791
POL011746,51,C10,73430
POL050478,38,C5,34738
POL026617,40,C14,7788
POL057880,54,C17,65567
POL001081,43,C5,34738
POL047478,49,C8,8794
POL000656,53,C2,27003
POL053746,36,C14,7788
POL045854,57,C19,27742
POL052026,38,C2,27003
POL054318,50,C14,7788
POL021281,49,C8,8794
POL045936,54,C2,27003
POL006984,50,C3,4076
POL030736,45,C2,27003
POL039818,51,C14,7788
POL057863,37,C9,17804
POL022091,44,C12,34791
POL040068,44,C3,4076
POL035670,48,C9,17804
POL044087,50,C14,7788
POL000662,48,C13,5410
POL045953,43,C3,4076
POL034005,39,C13,5410
POL031691,50,C7,6112
POL008968,43,C5,34738
POL032081,38,C8,8794
POL021194,49,C2,27003
POL042107,49,C3,4076
POL058356,52,C8,8794
POL048484,47,C14,7788
POL021804,44,C2,27003
POL053266,56,C8,8794
POL019261,50,C8,8794
POL042362,40,C5,34738
POL039834,44,C8,8794
POL048579,42,C3,4076
POL033041,36,C2,27003
POL010839,44,C2,27003
POL054611,46,C5,34738
POL007173,54,C14,7788
POL018586,41,C8,8794
POL032522,40,C20,20905
POL018673,51,C14,7788
POL011334,41,C14,7788
POL031461,53,C2,27003
POL048406,37,C11,6108
POL009597,38,C7,6112
POL058467,39,C2,27003
POL051935,53,C8,8794
POL053354,50,C8,8794
POL024815,40,C18,35036
POL014525,44,C14,7788
POL021711,54,C14,7788
POL039004,40,C2,27003
POL015445,48,C7,6112
POL002014,53,C8,8794
POL058130,53,C5,34738
POL036156,44,C3,4076
POL023088,52,C3,4076
POL030018,43,C8,8794
POL054585,47,C2,27003
POL026175,50,C14,7788
POL019008,37,C2,27003
POL052938,62,C3,4076
POL039388,48,C14,7788
POL051407,46,C5,34738
POL020144,44,C3,4076
POL021787,50,C8,8794
POL013096,37,C5,34738
POL018416,43,C8,8794
POL037544,44,C2,27003
POL019248,42,C8,8794
POL056930,37,C2,27003
POL043986,54,C8,8794
POL005475,40,C7,6112
POL011966,38,C10,73430
POL012377,49,C5,34738
POL009986,39,C10,73430
POL018607,37,C7,6112
POL018871,36,C8,8794
POL037750,59,C14,7788
POL019138,47,C11,6108
POL002912,45,C2,27003
POL054579,41,C5,34738
POL008928,47,C8,8794
POL017717,61,C3,4076
POL046321,43,C13,5410
POL003933,51,C5,34738
POL036000,46,C14,7788
POL009072,40,C8,8794
POL005565,41,C2,27003
POL015302,40,C8,8794
POL027955,36,C5,34738
POL005088,40,C13,5410
POL052147,39,C2,27003
POL056260,47,C3,4076
POL047741,36,C7,6112
POL045769,49,C5,34738
POL007110,40,C15,290
POL023344,37,C9,17804
POL056467,45,C10,73430
POL005533,35,C19,27742
POL007501,37,C3,4076
POL057572,53,C5,34738
POL016404,44,C11,6108
POL010963,37,C7,6112
POL007499,43,C3,4076
POL009833,48,C2,27003
POL055398,36,C5,34738
POL008988,56,C21,3264
POL041310,46,C2,27003
POL051316,37,C13,5410
POL020894,41,C19,27742
POL021984,40,C19,27742
POL019792,40,C8,8794
POL042580,36,C12,34791
POL041637,45,C16,16206
POL027694,39,C15,290
POL054880,41,C3,4076
POL009948,38,C2,27003
POL018623,44,C9,17804
POL047953,43,C2,27003
POL017255,48,C7,6112
POL038678,52,C14,7788
POL048267,42,C10,73430
POL026093,44,C8,8794
POL052866,47,C2,27003
POL006714,54,C1,4990
POL024784,49,C8,8794
POL037831,46,C9,17804
POL006919,44,C1,4990
POL035679,44,C8,8794
POL047905,35,C5,34738
POL027189,44,C3,4076
POL005673,49,C5,34738
POL023743,40,C8,8794
POL005728,37,C5,34738
POL006081,43,C5,34738
POL047120,56,C2,27003
POL009206,35,C12,34791
POL009169,50,C8,8794
POL020478,36,C8,8794
POL009607,45,C14,7788
POL006997,45,C14,7788
POL052109,45,C3,4076
POL044475,46,C9,17804
POL018634,44,C10,73430
POL002328,46,C10,73430
POL043093,50,C10,73430
POL039177,40,C19,27742
POL055391,47,C10,73430
POL043477,36,C8,8794
POL056064,38,C2,27003
POL012881,55,C16,16206
POL012142,38,C8,8794
POL003199,52,C13,5410
POL039450,37,C14,7788
POL019182,39,C11,6108
POL039293,44,C8,8794
POL015699,44,C5,34738
POL055661,37,C8,8794
POL057230,44,C6,13051
POL017434,39,C8,8794
POL012088,52,C19,27742
POL038306,39,C2,27003
POL057706,37,C5,34738
POL041727,43,C8,8794
POL022668,37,C8,8794
POL048025,45,C8,8794
POL006488,48,C5,34738
POL043746,48,C10,73430
POL050488,36,C2,27003
POL023869,43,C14,7788
POL027294,48,C6,13051
POL002538,47,C8,8794
POL009093,48,C2,27003
POL009588,41,C5,34738
POL004171,36,C2,27003
POL006021,48,C8,8794
POL052968,42,C8,8794
POL038747,48,C5,34738
POL033174,41,C5,34738
POL028139,35,C12,34791
POL051939,40,C6,13051
POL051053,49,C5,34738
POL053253,40,C5,34738
POL055816,52,C3,4076
POL043062,53,C10,73430
POL000739,37,C8,8794
POL021978,47,C14,7788
POL000752,37,C2,27003
POL046336,40,C2,27003
POL008106,56,C15,290
POL023971,48,C10,73430
POL032938,51,C14,7788
POL011070,40,C13,5410
POL046869,43,C10,73430
POL001622,54,C8,8794
POL004854,50,C3,4076
POL039026,40,C19,27742
POL019864,49,C6,13051
POL057916,53,C8,8794
POL031435,49,C13,5410
POL047932,58,C8,8794
POL050380,45,C8,8794
POL020946,41,C7,6112
POL045906,43,C1,4990
POL026960,40,C8,8794
POL003410,45,C15,290
POL026437,35,C8,8794
POL053846,44,C10,73430
POL040919,39,C8,8794
POL040928,39,C19,27742
POL022968,57,C11,6108
POL010193,44,C5,34738
POL000020,40,C5,34738
POL025750,45,C2,27003
POL018513,40,C3,4076
POL002727,58,C8,8794
POL043222,49,C5,34738
POL049404,47,C8,8794
POL004521,45,C2,27003
POL037016,39,C9,17804
POL035579,58,C17,65567
POL034032,41,C8,8794
POL022389,55,C8,8794
POL046585,58,C2,27003
POL009107,37,C12,34791
POL019369,54,C8,8794
POL045223,39,C8,8794
POL030038,38,C18,35036
POL031143,52,C2,27003
POL028588,39,C9,17804
POL047704,50,C21,3264
POL015480,36,C2,27003
POL035583,47,C9,17804
POL055835,44,C8,8794
POL015610,37,C9,17804
POL047360,49,C16,16206
POL045624,40,C14,7788
POL040430,38,C14,7788
POL048735,59,C13,5410
POL034458,36,C3,4076
POL054367,36,C2,27003
POL021089,41,C3,4076
POL042826,35,C13,5410
POL025855,50,C6,13051
POL021468,42,C15,290
POL028805,45,C3,4076
POL015977,56,C8,8794
POL011462,49,C6,13051
POL042105,45,C8,8794
POL023927,37,C9,17804
POL011554,39,C9,17804
POL031074,44,C7,6112
POL029625,49,C8,8794
POL035863,45,C8,8794
POL013056,44,C5,34738
POL048725,45,C5,34738
POL057177,38,C14,7788
POL035942,37,C8,8794
POL035138,43,C5,34738
POL046630,56,C8,8794
POL055790,37,C3,4076
POL021506,37,C7,6112
POL022855,44,C2,27003
POL022053,38,C5,34738
POL029321,36,C2,27003
POL017805,54,C1,4990
POL021538,44,C14,7788
POL011436,47,C10,73430
POL026044,49,C5,34738
POL031749,50,C5,34738
POL008429,53,C14,7788
POL018076,43,C5,34738
POL053015,44,C19,27742
POL058123,52,C17,65567
POL007660,41,C5,34738
